,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories
4428,UILorKaBGq7u_K6wUZKYnA,Denny's,4920 W Ina Rd,Tucson,AZ,85741.0,32.33806085,-111.0696529,3.0,46,1,"{'Alcohol': ""u'none'"", 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'False', 'NoiseLevel': ""u'quiet'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': ""u'free'"", 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': None, 'brunch': True, 'breakfast': True}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'True', 'HasTV': 'True', 'Ambience': ""{u'divey': False, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': None, u'romantic': False, u'classy': False, u'upscale': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Restaurants, American (Traditional), Diners, Fast Food, Breakfast & Brunch"
4431,gT9yusgxnVCGzltd--ChVQ,Catalina Cleaners,"7850 N Silverbell Rd, Ste 102",Tucson,AZ,85743.0,32.350016,-111.098548,1.5,7,0,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""'no'""}","Laundry Services, Local Services, Dry Cleaning & Laundry"
4436,xr0dKsVsqqi9e7ju_YeZmg,Chinese Box,4299 W Ina Rd,Tucson,AZ,85741.0,32.3371102,-111.057055,1.5,9,0,"{'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'HasTV': 'False', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'no'"", 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'False', 'Caters': 'True', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'NoiseLevel': ""u'quiet'"", 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'""}","Chinese, Restaurants"
4441,4rQY-6rTKcWYygqsjrp-CA,Broadway Cafe,4330 East Broadway,Tucson,AZ,85711.0,32.2212693,-110.9000128,2.5,9,0,"{'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'none'"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True'}","Diners, American (Traditional), Restaurants"
4445,6E5P_W4MAGoxpfe7lpjBcg,Burger King,3260 S Craycroft Rd,Tucson,AZ,85707.0,32.18419366,-110.8755106,2.0,15,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'Alcohol': ""u'none'"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'HasTV': 'True', 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'False', 'BikeParking': 'False', 'WiFi': ""'no'"", 'RestaurantsPriceRange2': '1'}","Fast Food, Restaurants, Burgers"
4454,WXX2EtysiTsZd7pzijpb0g,Finnegan's Pub,7051 S Tucson Blvd,Tucson,AZ,85756.0,32.1235564,-110.9341191,3.0,70,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'HasTV': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'Caters': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'GoodForKids': 'True', 'RestaurantsReservations': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': True}"", 'Alcohol': ""u'full_bar'"", 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'BikeParking': 'True', 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': None, 'romantic': None, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': None, 'classy': None, 'casual': True}"", 'RestaurantsTakeOut': 'True'}","Nightlife, Pubs, Restaurants, American (New), Bars, Irish"
4458,#NAME?,Hungry Howie's Pizza,2485 N Swan Rd,Tucson,AZ,85712.0,32.2520398,-110.8933374,3.0,12,1,"{'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True'}","Pizza, Restaurants"
4465,1NpjRluAhb5Xwthjbclytw,FedEx Office Print & Ship Center,2607 E Speedway Blvd,Tucson,AZ,85716.0,32.236462,-110.933134,2.5,64,1,{'BusinessAcceptsCreditCards': 'True'},"Shipping Centers, Couriers & Delivery Services, Local Services, Signmaking, Printing Services, Professional Services"
4469,UHwh6AwiG0bVY7uK5RhUQA,Michael Kors,"6401 W Marana Center Blvd, Ste 818",Tucson,AZ,85742.0,32.3757101,-111.0966829,2.5,6,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Shopping Centers, Accessories, Fashion, Discount Store, Shopping"
4470,KJqxR5ITx6tFbCMPGDZnGw,Sir Vezas,7250 S Tucson Blvd,Tucson,AZ,85756.0,32.120272,-110.937338,2.5,52,1,"{'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsGoodForGroups': 'False', 'RestaurantsTableService': 'False', 'NoiseLevel': ""u'average'"", 'Ambience': ""{'touristy': None, 'hipster': False, 'romantic': None, 'divey': False, 'intimate': None, 'trendy': None, 'upscale': None, 'classy': None, 'casual': None}""}","Restaurants, American (Traditional), Mexican"
4475,UNMTu-K0XQfjDJ5i1JBl3g,The Home Depot,1155 W Irvington Rd,Tucson,AZ,85714.0,32.16117238,-110.9870839,2.5,36,1,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'DogsAllowed': 'False', 'WheelchairAccessible': 'True', 'WiFi': ""u'free'""}","Building Supplies, Nurseries & Gardening, Hardware Stores, Shopping, Home Services, Home & Garden, Appliances"
4477,0VSWfyUe9o-8rWAHf84syg,Subway,"3 -160, Pad 3 -160",Tucson,AZ,85730.0,32.19070858,-110.8573755,3.0,22,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""'none'"", 'Caters': 'True', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsDelivery': 'True', 'NoiseLevel': ""'average'"", 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'BikeParking': 'True'}","Sandwiches, Fast Food, Restaurants"
4483,ISPbDF7yjjmtAWPC9R1U7A,Encantada Steam Pump,11177 N Oracle Rd,Oro Valley,AZ,85737.0,32.4095517,-110.9430727,2.0,24,1,"{'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'ByAppointmentOnly': 'False', 'BusinessAcceptsBitcoin': 'False'}","Apartments, Home Services, Real Estate"
4484,w5EP4myx6z0TTBqAMOtG8A,Sav On Flowers,1665 E 18th St,Tucson,AZ,85719.0,32.213053,-110.946412,3.0,17,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': None, 'valet': False}"", 'RestaurantsDelivery': 'None', 'RestaurantsTakeOut': 'None'}","Flowers & Gifts, Shopping, Florists"
4487,oVCqaOG9SUNsn01e3zpofA,Verizon Authorized Retailer - Cellular Sales,4755 E Grant Rd,Tucson,AZ,85712.0,32.25101016,-110.8913595,2.5,16,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'None', 'RestaurantsDelivery': 'None', 'BusinessAcceptsCreditCards': 'True'}","Mobile Phones, Electronics, Shopping, IT Services & Computer Repair, Mobile Phone Accessories, Local Services, Telecommunications"
4491,fACKkPsVKqtt-JVScRpzbA,911 Appliance Repair,732 E 46th St,Tucson,AZ,85713.0,32.1805425,-110.9592918,1.0,9,1,{'BusinessAcceptsCreditCards': 'True'},"Appliances & Repair, Local Services"
4493,SJ9sdOyLWtiuULMJs_kLlQ,Mi Corazon,220 N 4th Ave,Tucson,AZ,85705.0,32.2243274,-110.9655521,1.5,7,0,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'False'}","Day Spas, Beauty & Spas"
4497,vVcWWR52bTnFjp-W22COFQ,Complete Furniture,2455 N 1st Ave,Tucson,AZ,85719.0,32.2521005,-110.9613048,2.5,15,1,"{'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Shopping, Furniture Stores, Mattresses, Home & Garden"
4500,tMzJ15VLjqIuitCXs6_bsw,Dunkin',15980 S Rancho Sahuarita Blvd,Sahuarita,AZ,85629.0,31.95973702,-110.9840959,2.0,65,1,"{'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'OutdoorSeating': 'True', 'WiFi': ""u'free'"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'DriveThru': 'None'}","Food, Coffee & Tea, Donuts"
4501,JUJpqPjV-ItpoyGcRkXzZw,A AA Africanized Bee Removal Specialists,3072 W Glenn Point Ln,Tucson,AZ,85745.0,32.250036,-111.0323719,1.5,11,1,{'BusinessAcceptsCreditCards': 'True'},"Local Services, Pest Control"
4502,LxWN1_76XflUrojuyptPCw,Labcorp,12152 N Rancho Vistoso Blvd,Oro Valley,AZ,85755.0,32.42634663,-110.9616653,2.0,15,1,{'ByAppointmentOnly': 'False'},"Diagnostic Services, Laboratory Testing, Health & Medical"
4503,g7WfbAnXnMVXVNcc0SBM3A,Performance Bicycle,3302 E Speedway Blvd,Tucson,AZ,85716.0,32.235645,-110.92264,3.0,37,0,"{'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Mountain Biking, Shopping, Active Life, Fashion, Bike Repair/Maintenance, Sporting Goods, Local Services, Sports Wear, Bikes"
4507,Ph3JMW-vFSA0-qbhywD38A,Viva Burrito,2175 E Irvington Rd,Tucson,AZ,85714.0,32.1637383,-110.9397198,2.0,48,1,"{'RestaurantsAttire': ""'casual'"", 'BikeParking': 'True', 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': ""u'no'"", 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""'none'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""'quiet'"", 'OutdoorSeating': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'HasTV': 'True', 'RestaurantsDelivery': 'True'}","Restaurants, Mexican"
4510,nmSdISHWPLHy4IEckRRmhw,Rooter King Plumbing,"2555 N Coyote Dr, Ste 102",Tucson,AZ,85745.0,32.25324978,-111.0054744,2.5,71,1,"{'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True'}","Hydro-jetting, Local Services, Fire Protection Services, Home Services, Plumbing, Heating & Air Conditioning/HVAC, Water Heater Installation/Repair"
4513,_n5Rg5-C5iBsdv1l6p0RvQ,HonorHealth | FastMed Urgent Care,2510 E Broadway Blvd,Tucson,AZ,85716.0,32.2209947,-110.9348766,2.0,48,1,"{'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'AcceptsInsurance': 'True'}","Doctors, Health & Medical, Medical Centers, Urgent Care"
4516,ptqzIGpBlGL4neqJQT_zeA,Bear Canyon Mail Depot,"8987 E Tanque Verde Rd, Ste 309",Tucson,AZ,85749.0,32.25941413,-110.7996531,3.0,33,1,{'BusinessAcceptsCreditCards': 'True'},"Local Services, Post Offices, Shipping Centers, Mailbox Centers, Public Services & Government, Printing Services, Couriers & Delivery Services"
4523,6o7lbtHHMBeE5xCOl3SWlA,Classy Sweets,7051 E Tanque Verde Rd,Tucson,AZ,85715.0,32.2520565,-110.8417289,3.0,7,1,"{'BikeParking': 'False', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True'}","Food, Local Services, Gift Shops, Arts & Crafts, Event Planning & Services, Flowers & Gifts, Shopping, Costumes, Specialty Food, Party Supplies, Desserts, Notaries, Candy Stores"
4524,qzw5Q01PGpWcYmZj6t_d2A,CVS Pharmacy,3832 East Speedway,Tucson,AZ,85716.0,32.2356,-110.9114,3.0,19,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'True', 'DriveThru': 'True'}","Pharmacy, Health & Medical, Food, Shopping, Drugstores, Convenience Stores"
4527,nC-z2sw5O9AXdaz-3lV8yA,Lucky Wishbone,4701 E Broadway Blvd,Tucson,AZ,85711.0,32.22182356,-110.8919134,3.0,77,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'"", 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""u'average'"", 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'RestaurantsTableService': 'False', 'RestaurantsGoodForGroups': 'True', 'Caters': 'True', 'WiFi': ""u'no'"", 'DogsAllowed': 'False', 'HasTV': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'True', 'Ambience': ""{u'divey': False, u'hipster': None, u'casual': True, u'touristy': None, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}""}","Restaurants, American (Traditional), Sandwiches, American (New), Chicken Wings"
4539,qRLYUTOxwJqRDCngNT2s8w,Mystery Dinner Theater,2445 S Craycroft Rd,Tucson,AZ,85711.0,32.1943212,-110.8747509,2.5,21,0,"{'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'GoodForKids': 'True', 'Alcohol': ""u'full_bar'"", 'OutdoorSeating': 'False', 'RestaurantsAttire': ""'casual'"", 'HasTV': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'False', 'RestaurantsPriceRange2': '3', 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'WiFi': ""u'free'"", 'RestaurantsDelivery': 'False', 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Dinner Theater, Event Planning & Services, Performing Arts, Arts & Entertainment, Diners, Restaurants"
4542,RmZucT5q2M7TV0oOCW7y9w,Arby's,1530 W Valencia Rd,Tucson,AZ,85746.0,32.1343265,-110.9971872,3.0,7,1,"{'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'Alcohol': ""u'none'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsDelivery': 'True', 'RestaurantsAttire': ""'casual'"", 'DriveThru': 'True', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1'}","Fast Food, Sandwiches, Restaurants"
4543,1DsawfPJSSLF74r-5MA1JA,"Sam Sato, MD - Tucson Pediatric Ophthalmology","3055 W Ina Rd, Ste 121",Tucson,AZ,85741.0,32.3357275,-111.032302,2.0,8,1,{'ByAppointmentOnly': 'True'},"Ophthalmologists, Optometrists, Doctors, Health & Medical"
4544,pFw24Fzb933PpCsMPs4vhg,Sparkle Cleaners - Broadway NE,7425 E Broadway Blvd,Tucson,AZ,85710.0,32.221355,-110.8341974,2.0,22,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'False'}","Local Services, Dry Cleaning & Laundry, Laundry Services, Sewing & Alterations, Carpet Cleaning"
4552,muffZ3lzsOL4hzMhWUXt3w,Overlook at Pantano Apartments by Wasatch Premier Properties,1800 S Pantano Rd,Tucson,AZ,85710.0,32.200996,-110.827282,2.5,22,0,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False'}","Apartments, Real Estate, Home Services"
4557,fRFNQNoVRDI3YFhiGyqZxA,Nico's,2965 N Campbell Ave,Tucson,AZ,85719.0,32.260912,-110.9441206,3.0,158,1,"{'Alcohol': ""u'none'"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'True', 'Caters': 'False', 'OutdoorSeating': 'True', 'NoiseLevel': ""u'average'"", 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': ""u'no'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': None, 'brunch': None, 'breakfast': True}"", 'RestaurantsTableService': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'HasTV': 'True'}","Mexican, Restaurants"
4558,9LnDMh72MLaM376zeomW-Q,Cowpony Bar,6510 E Tanque Verde Rd,Tucson,AZ,85715.0,32.2449025,-110.8537712,3.0,32,1,"{'RestaurantsPriceRange2': '1', 'Alcohol': ""'full_bar'"", 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'very_loud'"", 'RestaurantsReservations': 'False', 'GoodForDancing': 'True', 'Ambience': ""{'touristy': None, 'hipster': None, 'romantic': None, 'divey': True, 'intimate': None, 'trendy': None, 'upscale': None, 'classy': True, 'casual': True}"", 'BikeParking': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}"", 'WiFi': ""'no'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Nightlife, Bars"
4561,nfGspuV8jyT4CmTIlXlCCA,Bellissima Salon and Spa,"10325 N La Canada Dr, Ste 171",Tucson,AZ,85737.0,32.3936512,-110.9965308,3.0,5,0,"{'RestaurantsPriceRange2': '3', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True'}","Beauty & Spas, Day Spas, Hair Salons"
4563,M-WU5cWLSRe3VoELjoSLKg,The Seasons Apartments,811 E Wetmore Rd,Tucson,AZ,85719.0,32.287087,-110.958683,2.0,19,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'WheelchairAccessible': 'True'}","Real Estate, Home Services, Apartments"
4564,L0Ikmzj5uX6J4fbzJ0dAEw,Radiology Ltd,677 N Wilmot Rd,Tucson,AZ,85711.0,32.2303182,-110.8583653,3.0,43,1,"{'ByAppointmentOnly': 'False', 'AcceptsInsurance': 'True', 'BusinessAcceptsCreditCards': 'True'}","Radiologists, Diagnostic Imaging, Doctors, Health & Medical, Diagnostic Services"
4566,pZao0vH2yYFGHiG9IIfHwg,Canyon Dental Group,4001 E Broadway Blvd,Tucson,AZ,85711.0,32.22181924,-110.9071159,3.0,17,1,"{'BusinessAcceptsCreditCards': 'True', 'AcceptsInsurance': 'True', 'ByAppointmentOnly': 'False'}","Health & Medical, Endodontists, Cosmetic Dentists, General Dentistry, Dentists"
